2292317
997879
1505725
2583234
1116211
992174
2053546
403677
2496754
931089
903893
535712
481145
1411118
264462
1806508
60036
180859
29350
1907202
1955414
2059726
1144340
361872
2720472
1882761
521011
96901
2899263
347257
2094020
323423
2184082
1633203
2013687
115979
1404367
2664923
1761899
1917483
1262775
857139
797292
1803446
57266
1335613
2304594
1095665
760772
2838768
57743
1331279
1144319
861865
2286
1263087
744515
1519494
1470592
1883078
1095743
686389
490185
39488
133270
2203193
486698
1945521
1618571
45076
658225
1095639
258515
2838488
741276
2053607
992143
2163011
2508998
1801718
1158526
1435051
1086013
1335061
391596
199
2035417
2021361
1157396
115778
1313291
1798671
446692
1267754
888054
885276
393124
1423729
1048834
1834134
1095671
521002
2562237
450378
2608982
2269061
1499502
1477
2013855
1239989
1891280
1736439
2139
760797
883113
1802343
1914872
2058213
358709
1262997
1650658
1797191
1577905
2720631
611301
1970334
1566271
236753
1049966
2183995
37332
1655491
2292214
1203599
1128398
1151197
504901
2690292
1079985
2881336
1638223
1917281
2582419
1054033
1231190
80881
87458
2017485
1618462
1718
1048394
1802425
2506149
2528022
2828328
2079529
862126
1761909
1321371
108528
1965545
2498846
52768
1301914
1974745
1458307
1005421
1805215
1779145
1154936
2250580
1069619
1817495
640938
198483
3034029
1053211
1035377
1437609
1739434
314043
1227483
2729599
1735686
1664
1465
990144
1884904
1081103
1795816
2601122
1858805
904296
2023145
1073996
1919200
1078773
2013645
62322
50730
1801764
1974736
208442
2020870
582899
2496745
734
2478552
2135694
445975
868155
1144663
1777881
1157411
1178526
207340
1080160
1797273
1736432
76114
2203211
1005527
44752
1609272
2219696
1262936
291169
1168287
670054
2603893
1919156
1476465
1736345
2583233
2268201
2079806
2703815
2282420
1805293
2585022
1893
35700
1655612
2173853
2607769
595495
1251
2575572
2726116
2838465
650378
2823807
2652391
158841
1629722
2562948
2706888
1968433
2170733
1324352
417176
2590214
1803496
545696
2866724
929563
1974650
475662
498211
2268190
760885
1262863
1241982
1803814
1159073
1801615
156457
2203204
2777475
1975029
1262761
2576839
1231350
679190
1262899
1393122
521095
1606541
344747
1703405
2293101
1956171
2060417
45657
1223514
915328
1005405
1005962
1840217
388413
1297123
1158505
1618541
1736493
92826
1160205
2039467
89524
2714932
1658665
1121405
2819192
2603214
67293
52774
1446479
2681310
1176536
425944
1841596
1529
1797513
1426
1000589
1158516
1839783
588602
1620412
2486236
1126011
2013790
2035421
941986
327160
444093
552357
1852916
45496
2593654
184922
666702
393003
37633
1642647
1703354
1973935
2032566
1898103
1259145
1736428
1905288
5857
2838521
2603901
1736459
1245029
1855863
150831
1461025
313612
1403937
1882659
2163881
2480795
2017170
1116173
1312072
2750659
206662
66860
1131730
375175
347515
353542
284813
1116076
2015801
230361
43662
426688
1105241
2795293
1666911
41986
1236974
200324
157183
38304
205918
1158555
75697
1182545
352869
1036020
49547
1160191
1671311
497725
2729618
54911
1091494
2723028
39831
1502295
84024
1517589
187493
2021692
1761764
453837
2597660
2268199
2029986
2557994
2545455
86630
2217834
1919180
1156431
2339230
2595067
2793297
1801973
1853684
2591008
2682090
1205675
1897620
1802070
1344418
234612
1158534
2795217
889268
2565926
1566278
392333
2603900
637616
2663123
997884
33949
1537524
1817406
81858
2720463
2026807
457570
1159051
223903
1801674
1906740
680378
2528011
382464
914134
482235
568703
1638246
314225
2500529
1932696
1423726
992183
2774333
1564159
2161
1169309
1329516
127458
914139
167552
46177
1340429
380704
1655563
1970610
2152761
1852
938288
1249553
1618969
1817868
1218564
457944
2184312
716544
1041521
313368
1441467
316274
1736584
1817832
732238
525263
1650438
1805161
549
742743
2303986
723172
66430
1159061
1358104
573064
2650565
2528000
2898728
1009857
2587058
2486468
1660148
2768445
2528527
1709477
2690272
1293054
1198029
487214
257985
1897062
2496722
1802078
1618789
1820010
1416778
2025350
1070431
2615180
710128
989370
1896979
2026772
1974444
903907
2499852
1335308
2760808
469593
691883
645517
1934341
1473155
1229785
1284821
1945864
2014307
1926673
1749074
1396514
931437
2025994
1158686
80842
1434106
521008
1513468
2925841
1028752
1811716
1260983
1194401
2487322
2847778
1055468
2607529
1618956
487834
192088
83627
1703960
1410573
2578104
997827
1122991
487901
1798600
497299
67385
1739351
1532350
1505946
1309411
2233851
1077972
2006564
1054996
36773
182270
2743090
1429082
45611
765117
1235829
1736297
2512155
1882764
1132637
1801639
91604
2675218
2675793
1550402
1337051
2485177
214325
2664180
1736218
1125652
1665626
2282309
1520805
69825
1936029
2292282
872331
2829994
991948
180852
1981173
2049295
1852883
2605782
33897
1154873
1919171
1797634
1278244
1872491
1798005
1920512
36822
408015
2736285
1526
2026717
1919185
2020713
2798861
1797489
1917697
2027408
2740807
699218
1157019
1974605
1314785
1157351
2023067
1134824
549789
1241869
2792964
1427503
518634
1916321
765888
1798287
1802595
1445657
2838634
1986827
1121431
1852021
1802453
1618971
469613
1986234
88374
1420915
679663
1813033
2012520
1970451
2720503
2292956
1702250
1736267
1294268
476
1423820
2174845
1920123
1925548
731
1930558
114628
645275
2563970
1317121
174685
1690245
2842200
883812
39650
1169270
351348
2589979
1703389
2320862
89187
1498
1538174
221345
2897159
2594179
1157423
1328355
1262875
2503024
2804957
857140
2829486
2478483
1855318
244319
1069083
1970319
630527
1802292
1801748
161355
111831
211165
1105267
904787
152682
1203573
2292352
2604859
308053
